Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000283267,FAM237B,0.0,-1.2294457751052814,0.6291817408357153,0.00015654466089999716,1.2294457751052814,0.6291817408357153
ENSG00000105793,GTPBP10,0.04833556211916834,0.37956219958252735,0.278186674621476,0.03710108463329933,-0.37956219958252735,0.278186674621476
ENSG00000157224,CLDN12,0.07210277222196382,0.8842547240594483,0.002060751613619873,0.038979620564099295,-0.8842547240594483,0.002060751613619873
ENSG00000058091,CDK14,0.0009346655658402718,-3.551373869992643,8.579966232518636e-13,0.012367028211099777,3.551373869992643,8.579966232518636e-13
ENSG00000223969,AC002456.1,0.0,-3.036800697162885,0.03314737378284802,0.000939267965399983,3.036800697162885,0.03314737378284322
ENSG00000157240,FZD1,0.0062756116563561105,-1.5986795847709994,5.672195895174133e-06,0.01925499329069965,1.5986795847709994,5.672195895174133e-06
ENSG00000243144,AC079760.2,0.0,-3.688877393742578,0.002505751964650746,0.0015654466089999716,3.688877393742578,0.002505751964650746
ENSG00000127989,MTERF1,0.016957503837387786,-0.9505449638124652,0.0021643792987616328,0.0328743787889994,0.9505449638124652,0.002164379298761629
ENSG00000127914,AKAP9,0.2848059502767571,0.1905579770669128,0.6162488459912365,0.2495321894745955,-0.1905579770669128,0.6162488459911916
ENSG00000001630,CYP51A1,0.035784338806456116,-0.24544625379899543,0.5387224351161742,0.042423603103899234,0.24544625379899543,0.5387224351161739
ENSG00000240720,LRRD1,0.00013352365226289596,-1.2294457751052814,0.5775585991451216,0.0004696339826999915,1.2294457751052814,0.5775585991451219
ENSG00000188693,CYP51A1-AS1,0.00013352365226289596,-0.8144082758264375,0.7583051333972062,0.0003130893217999943,0.8144082758264375,0.7583051333972062
ENSG00000001631,KRIT1,0.10468254337411044,0.25011195659347996,0.48607624206033834,0.0879780994257984,-0.25011195659347996,0.48607624206033834
ENSG00000001629,ANKIB1,0.10975644216010048,-0.0061766019698104024,1.0,0.11020744127359801,0.0061766019698104024,1.0
ENSG00000157259,GATAD1,0.17918874133680637,0.004450878959319393,1.0,0.17861745808689677,-0.004450878959319393,1.0
ENSG00000244055,AC007566.1,0.0002670473045257919,1.3555167256158747,0.7529784009125293,0.0,-1.3555167256158747,0.7529784009125293
ENSG00000127980,PEX1,0.038855382808502724,0.47656300651048067,0.17230618336121648,0.027864949640199494,-0.47656300651048067,0.17230618336121648
ENSG00000127993,RBM48,0.027906443322945257,0.127247737942759,0.7936374279967794,0.025516779726699537,-0.127247737942759,0.7936374279967794
ENSG00000234545,FAM133B,0.5964501546583563,0.8701360270460086,0.0006770899728975947,0.3262390733155941,-0.8701360270460086,0.0006770899728975947
ENSG00000105810,CDK6,0.44182976533792273,-0.3296205677117643,0.278326379121256,0.55526391221229,0.3296205677117643,0.278326379121256
ENSG00000237819,AC002454.1,0.0017358074794176475,-2.7619408559323,5.342633897929182e-10,0.012523572871999773,2.7619408559323,5.342633897929182e-10
ENSG00000205413,SAMD9,0.09079608353876925,1.8422152100221663,4.765004193373939e-11,0.025203690404899545,-1.8422152100221663,4.765004193373939e-11
ENSG00000177409,SAMD9L,0.033380913065723994,3.2185358227884793,2.642425139369254e-18,0.0034439825397999378,-3.2185358227884793,2.642425139369254e-18
ENSG00000004766,VPS50,0.02910815619331132,0.9014850947211679,0.00681809124771165,0.015497921429099719,-0.9014850947211679,0.00681809124771165
ENSG00000004948,CALCR,0.0,-3.2294457751052814,0.017406867150953603,0.0010958126262999802,3.2294457751052814,0.017406867150951005
ENSG00000127928,GNGT1,0.003738662263361087,0.23621779724353154,0.7736583869214664,0.0031308932179999432,-0.23621779724353154,0.7736583869214664
ENSG00000105825,TFPI2,0.008545513744825341,-5.683317868400676,3.914225015551546e-62,0.4458391942431919,5.683317868400676,3.914225015551546e-62
ENSG00000234695,AC002076.1,0.0004005709567886879,-2.8733019648800058,0.0001190638152877277,0.003757071861599932,2.8733019648800058,0.0001190638152877277
ENSG00000127920,GNG11,0.0006676182613144799,-5.688877393742578,1.6017906497487916e-38,0.04117124581669925,5.688877393742578,1.6017906497487916e-38
ENSG00000105829,BET1,0.07650905274663938,-0.6551258983446266,0.01749189205483716,0.12053938889299781,0.6551258983446266,0.01749189205483716
ENSG00000285090,AC002074.1,0.0,-3.036800697162885,0.03314737378284802,0.000939267965399983,3.036800697162885,0.03314737378284322
ENSG00000164692,COL1A2,0.0,-2.551373869992643,0.11648452051968052,0.0006261786435999886,2.551373869992643,0.11648452051968052
ENSG00000127995,CASD1,0.0264376831480534,0.15925133199478303,0.745241746559888,0.02363824379589957,-0.15925133199478303,0.745241746559888
ENSG00000127990,SGCE,0.0065426589608819025,-1.3669492988552152,0.00014664073317020333,0.017063368038099692,1.3669492988552152,0.00014664073317020333
ENSG00000242265,PEG10,0.05194070073026653,-1.5108587102539284,1.286887720648252e-08,0.1482477938722973,1.5108587102539284,1.286887720648252e-08
ENSG00000158528,PPP1R9A,0.037520146285873766,1.2807489572139037,2.767166488372086e-05,0.015341376768199723,-1.2807489572139037,2.767166488372086e-05
ENSG00000236197,AC002429.2,0.0008011419135773758,0.992946646231168,0.507175235078076,0.0003130893217999943,-0.992946646231168,0.507175235078076
ENSG00000005421,PON1,0.0002670473045257919,1.3555167256158747,0.6993257762218509,0.0,-1.3555167256158747,0.6993257762218512
ENSG00000105852,PON3,0.008679037397088238,2.493020249365811,1.0263996525426487e-06,0.0014089019480999746,-2.493020249365811,1.0263996525426504e-06
ENSG00000105854,PON2,0.261839882087539,0.9273038375892988,0.0003765034724542759,0.1376027569310975,-0.9273038375892988,0.0003765034724542759
