Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000145242,EPHA5,0.0,-5.410705791167288,1.4425181801094352e-09,0.008573851265125847,5.410705791167288,1.4425181801094352e-09
ENSG00000250846,EPHA5-AS1,0.000825877204841073,-3.451347775664635,4.732028995494155e-08,0.011083271147601706,3.451347775664635,4.732028995494155e-08
ENSG00000248479,AC104137.1,0.0,-2.0183883683885284,0.2877099285006795,0.0006273549706189644,2.0183883683885284,0.2877099285006796
ENSG00000249413,AC116049.2,0.0010323465060513412,1.5665741323326277,0.4637432404049002,0.0002091183235396548,-1.5665741323326277,0.4637432404049002
ENSG00000250075,AC104806.2,0.00020646930121026824,-1.3403164632758902,0.4894880604976676,0.0008364732941586192,1.3403164632758902,0.4894880604976674
ENSG00000145241,CENPC,0.028492763567017017,-0.07935638567995529,0.9499774961063013,0.030113038589710296,0.07935638567995529,0.9499774961063006
ENSG00000033178,UBA6,0.12842390535278686,-0.12331730070966085,0.8081135956208425,0.13990015844802908,0.12331730070966085,0.8081135956208425
ENSG00000248049,UBA6-AS1,0.014452851084718778,-0.49799786896345566,0.31388668064818803,0.02049359570688617,0.49799786896345566,0.31388668064818803
ENSG00000083896,YTHDC1,0.23041974015065936,-0.08279945678523015,0.8984352477649782,0.24404108357077717,0.08279945678523015,0.8984352477649786
ENSG00000087128,TMPRSS11E,0.00020646930121026824,0.9816116316114716,1.0,0.0,-0.9816116316114716,1.0
ENSG00000196620,UGT2B15,0.0012388158072616094,2.7889665536690753,0.17431727610399278,0.0,-2.7889665536690753,0.17431727610399278
ENSG00000109181,UGT2B10,0.00020646930121026824,0.9816116316114716,1.0,0.0,-0.9816116316114716,1.0
ENSG00000135220,UGT2A3,0.00020646930121026824,0.9816116316114716,1.0,0.0,-0.9816116316114716,1.0
ENSG00000171234,UGT2B7,0.005368201831466975,4.736499133774941,1.3737385554806996e-05,0.0,-4.736499133774941,1.3737385554806996e-05
ENSG00000213759,UGT2B11,0.00020646930121026824,-0.6033508691096845,0.8531258691881409,0.0004182366470793096,0.6033508691096845,0.8531258691881409
ENSG00000173597,SULT1B1,0.008878179952041534,3.441043250248769,3.5920052589380215e-06,0.0006273549706189644,-3.441043250248769,3.5920052589380215e-06
ENSG00000109193,SULT1E1,0.039435636531161236,4.981611631611472,3.6058876834291194e-20,0.001045591617698274,-4.981611631611472,3.6058876834291194e-20
ENSG00000126545,CSN1S1,0.0004129386024205365,1.5665741323326277,0.7168610964875038,0.0,-1.5665741323326277,0.7168610964875038
ENSG00000126549,STATH,0.005987609735097779,1.1880625090788977,0.2788346234610629,0.0025094198824758577,-1.1880625090788977,0.2788346234610629
ENSG00000126550,HTN1,0.0012388158072616094,2.7889665536690753,0.1963998750396868,0.0,-2.7889665536690753,0.1963998750396868
ENSG00000109205,ODAM,0.32291798709285957,4.812198859906793,2.311923292723421e-43,0.01129238947114136,-4.812198859906793,2.311923292723421e-43
ENSG00000181617,FDCSP,0.005781140433887511,0.380161008101747,0.793080279496888,0.004391484794332752,-0.380161008101747,0.793080279496888
ENSG00000171209,CSN3,0.00020646930121026824,0.9816116316114716,1.0,0.0,-0.9816116316114716,1.0
ENSG00000171199,OPRPN,0.0004129386024205365,1.5665741323326277,0.7431234819613154,0.0,-1.5665741323326277,0.7431234819613154
ENSG00000187689,AMTN,0.0020646930121026824,1.8560807495276137,0.1358721072298837,0.0004182366470793096,-1.8560807495276137,0.1358721072298837
ENSG00000178522,AMBN,0.0,-1.6033508691096845,0.4637432404049002,0.0004182366470793096,1.6033508691096845,0.4637432404049002
ENSG00000132465,JCHAIN,0.00020646930121026824,0.9816116316114716,1.0,0.0,-0.9816116316114716,1.0
ENSG00000132467,UTP3,0.03840329002510989,-0.6760650527500944,0.0549897868641968,0.06148078712065852,0.6760650527500944,0.0549897868641968
ENSG00000272986,AC009570.1,0.002271162313312951,0.5665741323326277,0.7258343471051304,0.0014638282647775837,-0.5665741323326277,0.7258343471051304
ENSG00000018189,RUFY3,0.03695800491663802,-0.4152785209571128,0.32909952569635637,0.04935192435535854,0.4152785209571128,0.32909952569635637
ENSG00000132463,GRSF1,0.22071568299377675,-0.23460386815250334,0.5941691162418973,0.25972495783625127,0.23460386815250334,0.5941691162418977
ENSG00000173542,MOB1B,0.021679276627078168,-0.3457503493265177,0.4976520181089471,0.027603618707234438,0.3457503493265177,0.4976520181089471
ENSG00000156136,DCK,0.1391603090157208,0.17090195792071539,0.7067254575123577,0.123588929211936,-0.17090195792071539,0.7067254575123575
ENSG00000080493,SLC4A4,0.0390226979287407,3.6445766443339016,7.219099931115229e-18,0.0029276565295551673,-3.6445766443339016,7.219099931115229e-18
ENSG00000056291,NPFFR2,0.0,-4.662244558163253,3.083077497988947e-06,0.0050188397649517155,4.662244558163253,3.083077497988947e-06
ENSG00000156140,ADAMTS3,0.0,-1.6033508691096845,0.4637432404049002,0.0004182366470793096,1.6033508691096845,0.4637432404049002
ENSG00000163626,COX18,0.02250515383191924,0.7629713451361315,0.08368715089608805,0.013174454382998253,-0.7629713451361315,0.08368715089608805
ENSG00000132466,ANKRD17,0.1757053753299383,0.4079822216979032,0.27139131897109114,0.1323718988006015,-0.4079822216979032,0.27139131897107216
ENSG00000250220,AC053527.1,0.00020646930121026824,-0.6033508691096845,0.8025858533611496,0.0004182366470793096,0.6033508691096845,0.8025858533611494
ENSG00000163631,ALB,0.00020646930121026824,-0.01838836838852842,1.0,0.0002091183235396548,0.01838836838852842,1.0
ENSG00000081051,AFP,0.0010323465060513412,-0.01838836838852842,1.0,0.001045591617698274,0.01838836838852842,1.0
ENSG00000079557,AFM,0.00020646930121026824,0.9816116316114716,1.0,0.0,-0.9816116316114716,1.0
ENSG00000169435,RASSF6,0.04211973744689473,4.853736809059314,9.292546995617221e-23,0.0012547099412379289,-4.853736809059314,9.292546995617221e-23
ENSG00000169429,CXCL8,0.32890559682795734,3.7620665504743718,5.1678702468018124e-31,0.024048607207060306,-3.7620665504743718,5.1678702468018124e-31
ENSG00000124875,CXCL6,0.0004129386024205365,-0.7553539625547341,0.6973682268498858,0.0008364732941586192,0.7553539625547341,0.6973682268498858
ENSG00000109272,PF4V1,0.0,-1.0183883683885284,0.6973682268498858,0.0002091183235396548,1.0183883683885284,0.6973682268498858
ENSG00000163739,CXCL1,0.02931864077185809,1.7491655456111017,2.483682228573096e-05,0.008573851265125847,-1.7491655456111017,2.483682228573096e-05
ENSG00000163737,PF4,0.0006194079036308047,0.9816116316114716,0.8048545291854239,0.0002091183235396548,-0.9816116316114716,0.8048545291854239
ENSG00000163735,CXCL5,0.6540947462341298,4.62273888922154,1.3023543737087905e-46,0.026348908765996507,-4.62273888922154,1.3023543737087905e-46
ENSG00000163734,CXCL3,0.1282174360515766,4.092457400299763,7.165628991118798e-30,0.007319141323887919,-4.092457400299763,7.165628991118798e-30
ENSG00000081041,CXCL2,0.041087390940843384,3.818112899328593,1.4291983499761325e-16,0.0027185382060155128,-3.818112899328593,1.4291983499761325e-16
ENSG00000163738,MTHFD2L,0.09084649253251803,0.3825421846949406,0.33411107181847005,0.06963640173870506,-0.3825421846949406,0.33411107181847005
ENSG00000269559,AC093677.2,0.0020646930121026824,1.4410432502487698,0.3128247813136408,0.0006273549706189644,-1.4410432502487698,0.3128247813136408
ENSG00000124882,EREG,0.009291118554462071,1.5051735876684846,0.023683428830887476,0.0031367748530948224,-1.5051735876684846,0.023683428830887476
ENSG00000250532,AC021180.1,0.00020646930121026824,0.9816116316114716,1.0,0.0,-0.9816116316114716,1.0
ENSG00000109321,AREG,0.2799723724411238,2.7511920164866774,8.173609196955057e-20,0.04140542806085166,-2.7511920164866774,8.173609196955057e-20
ENSG00000249942,AC239584.1,0.01073640366293395,4.124569585453515,1.124379000607898e-06,0.0004182366470793096,-4.124569585453515,1.124379000607898e-06
ENSG00000174808,BTC,0.012388158072616095,2.327386468453202,5.186878990130855e-05,0.002300301558936203,-2.327386468453202,5.186878990130855e-05
ENSG00000169116,PARM1,0.0004129386024205365,-3.0183883683885284,0.00026430721645855505,0.004809721441412061,3.0183883683885284,0.00026430721645855505
ENSG00000260265,LINC02562,0.004542324626625902,0.6978186656108809,0.44640191691646197,0.0027185382060155128,-0.6978186656108809,0.44640191691646197
ENSG00000251185,AC025244.1,0.0010323465060513412,-1.133865585808465,0.29525480653683595,0.0025094198824758577,1.133865585808465,0.29525480653683595
ENSG00000163743,RCHY1,0.07598070284537872,-0.06455854982145359,0.9543282882626533,0.07946496294506883,0.06455854982145359,0.9543282882626533
ENSG00000174796,THAP6,0.03262214959122239,-0.31283572685378314,0.5059060236604752,0.04056895476669303,0.31283572685378314,0.5059060236604752
ENSG00000174792,ODAPH,0.000825877204841073,-1.2814227742223228,0.23470191277583577,0.002300301558936203,1.2814227742223228,0.23470191277583577
ENSG00000138769,CDKL2,0.0004129386024205365,-0.01838836838852842,1.0,0.0004182366470793096,0.01838836838852842,1.0
ENSG00000138757,G3BP2,0.30598750439361755,-0.05109085618093068,0.9754568842632607,0.3170233784861167,0.05109085618093068,0.9754568842632607
ENSG00000138768,USO1,0.13585680019635651,0.051125537727897186,0.9811751195462368,0.13111718885936358,-0.051125537727897186,0.9811751195462368
ENSG00000229717,AC110615.1,0.0,-1.0183883683885284,0.6973682268498858,0.0002091183235396548,1.0183883683885284,0.6973682268498858
ENSG00000138744,NAAA,0.029938048675488896,-0.3284096965917156,0.47752428964297755,0.03764129823713787,0.3284096965917156,0.47752428964297755
ENSG00000198301,SDAD1,0.11913278679832479,-0.6795130409459187,0.03234056618214246,0.19092502939170486,0.6795130409459187,0.03234056618214246
ENSG00000138755,CXCL9,0.0012388158072616094,2.7889665536690753,0.3750909728621124,0.0,-2.7889665536690753,0.3750909728621124
ENSG00000156219,ART3,0.0014452851084718777,2.9816116316114716,0.14226195168205605,0.0,-2.9816116316114716,0.14226195168205605
ENSG00000169245,CXCL10,0.05430142621830055,2.2186508289123212,0.011573535838166452,0.011501507794681015,-2.2186508289123212,0.011573535838166452
ENSG00000169248,CXCL11,0.02456984684402192,3.1880625090788977,0.00012174007230505521,0.0025094198824758577,-3.1880625090788977,0.00012174007230505521
ENSG00000138750,NUP54,0.0774259879538506,-0.39157747879323246,0.30963214446615744,0.10163150524027224,0.39157747879323246,0.3096321444661577
ENSG00000138760,SCARB2,0.22711623133129508,0.7463603822912166,0.01647551652726433,0.13529955533015667,-0.7463603822912166,0.01647551652726433
ENSG00000189157,FAM47E,0.007226425542359389,1.451096914912692,0.03286229465582279,0.0025094198824758577,-1.451096914912692,0.032862294655822764
ENSG00000118804,STBD1,0.004542324626625902,0.6978186656108809,0.4673663441437174,0.0027185382060155128,-0.6978186656108809,0.467366344143718
ENSG00000138771,SHROOM3,0.08320712838773811,-0.1867253729276479,0.6973682268498858,0.09473060056346363,0.1867253729276479,0.6973682268498858
ENSG00000233860,AC107072.2,0.0004129386024205365,1.5665741323326277,0.7316847727670975,0.0,-1.5665741323326277,0.7316847727670975
ENSG00000186212,SOWAHB,0.00020646930121026824,0.9816116316114716,1.0,0.0,-0.9816116316114716,1.0
ENSG00000138758,SEPT11,0.3910528564922481,-0.4358980274407581,0.2056717297289732,0.5290693585553267,0.4358980274407581,0.2056717297289732
ENSG00000118816,CCNI,0.9061937630118674,-0.5662912182476147,0.07376206224924002,1.341912282153965,0.5662912182476147,0.07376206224924002
ENSG00000138764,CCNG2,0.02622160125370407,0.06274839433687696,0.9853785896869676,0.02509419882475858,-0.06274839433687696,0.9853785896869676
ENSG00000156234,CXCL13,0.0004129386024205365,1.5665741323326277,0.8025858533611496,0.0,-1.5665741323326277,0.8025858533611494
ENSG00000138767,CNOT6L,0.0565725885316135,0.3367065904340345,0.46246299832004295,0.04475132123748613,-0.3367065904340345,0.46246299832004295
ENSG00000169288,MRPL1,0.19470055104128295,-0.08994162941356176,0.8837306383429203,0.20723625862779793,0.08994162941356176,0.8837306383429203
ENSG00000138759,FRAS1,0.02456984684402192,0.6031000083577425,0.17619023643183615,0.01610211091255342,-0.6031000083577425,0.1761902364318363
ENSG00000138772,ANXA3,0.5248449636765019,0.8951836863633852,0.002255659540034654,0.28210061845499435,-0.8951836863633852,0.002255659540034656
ENSG00000251442,LINC01094,0.0010323465060513412,0.5665741323326277,0.9425252632372669,0.0006273549706189644,-0.5665741323326277,0.9425252632372669
ENSG00000260278,AC098818.2,0.0012388158072616094,-0.7959959470520808,0.4814168330129941,0.002300301558936203,0.7959959470520808,0.4814168330129943
ENSG00000138756,BMP2K,0.055333772724351894,1.0307061811396414,0.0024127008757947976,0.026976263736615474,-1.0307061811396414,0.0024127008757947976
ENSG00000163291,PAQR3,0.029112171470647822,-0.5828867665499686,0.13002907664635235,0.04370572961978786,0.5828867665499686,0.13002907664635246
ENSG00000249307,LINC01088,0.000825877204841073,2.3035397264988333,0.338443082602544,0.0,-2.3035397264988333,0.338443082602544
ENSG00000156269,NAA11,0.005781140433887511,-0.775117217376164,0.17236084991633144,0.010037679529903431,0.775117217376164,0.17236084991633144
ENSG00000251321,PCAT4,0.00020646930121026824,0.9816116316114716,1.0,0.0,-0.9816116316114716,1.0
ENSG00000163297,ANTXR2,0.025602193350073264,0.15298004992345327,0.8157883520121393,0.02300301558936203,-0.15298004992345327,0.8157883520121393
ENSG00000152784,PRDM8,0.0004129386024205365,-1.0183883683885284,0.522139425104201,0.001045591617698274,1.0183883683885284,0.522139425104201
ENSG00000138675,FGF5,0.00020646930121026824,-0.6033508691096845,0.8339995303066993,0.0004182366470793096,0.6033508691096845,0.8339995303066993
ENSG00000138669,PRKG2,0.0006194079036308047,0.3966491308903155,1.0,0.0004182366470793096,-0.3966491308903155,1.0
ENSG00000251059,AC139722.1,0.0006194079036308047,1.9816116316114716,0.5643971940852024,0.0,-1.9816116316114716,0.5643971940852022
ENSG00000138670,RASGEF1B,0.0429456146517358,0.688970763692355,0.07765280885616692,0.02655802708953616,-0.688970763692355,0.07765280885616692
ENSG00000273156,AC124016.2,0.000825877204841073,-1.155891892138463,0.3534054575917793,0.002091183235396548,1.155891892138463,0.3534054575917793
ENSG00000138668,HNRNPD,0.49986217823005946,0.002007660040995729,1.0,0.49916543828915605,-0.002007660040995729,1.0
ENSG00000272677,AC124016.1,0.006400548337518316,-0.6033508691096845,0.32239354663733216,0.009828561206363776,0.6033508691096845,0.32239354663733216
ENSG00000152795,HNRNPDL,0.49139693688043845,-0.13921571301830493,0.7640417382869844,0.5411982213206267,0.13921571301830493,0.7640417382869844
ENSG00000145293,ENOPH1,0.08857533021920508,0.15994887286998472,0.7447013798438108,0.07925584462152918,-0.15994887286998472,0.7447013798438108
ENSG00000249242,TMEM150C,0.0014452851084718777,-1.0183883683885284,0.29907965503556194,0.0031367748530948224,1.0183883683885284,0.29907965503556194
ENSG00000145284,SCD5,0.027047478458545143,0.1680247558423531,0.7804774166123088,0.024048607207060306,-0.1680247558423531,0.7804774166123088
ENSG00000138674,SEC31A,0.2275291699337156,-0.3592875982066084,0.3357453306334335,0.2919291796613581,0.3592875982066084,0.33574533063348094
ENSG00000251022,THAP9-AS1,0.022298684530708972,-1.415110970287289,1.2986510799427331e-05,0.059807840532341276,1.415110970287289,1.2986510799427331e-05
ENSG00000168152,THAP9,0.005781140433887511,0.380161008101747,0.6973682268498858,0.004391484794332752,-0.380161008101747,0.6973682268498858
ENSG00000189308,LIN54,0.02126633802465763,-0.09930836377209484,0.9107860933962977,0.022793897265822375,0.09930836377209484,0.9107860933962977
ENSG00000138663,COPS4,0.06854780800180905,-0.6834041206757191,0.0379580044993103,0.11020535650539809,0.6834041206757191,0.0379580044993103
ENSG00000145287,PLAC8,0.038609759326320166,-2.1344557658293306,8.129128190666763e-13,0.17022231536127902,2.1344557658293306,8.129128190666763e-13
ENSG00000173085,COQ2,0.048107347181992506,0.11726673096903806,0.8446082127711352,0.04433308459040682,-0.11726673096903806,0.8446082127711352
ENSG00000173083,HPSE,0.024363377542811655,0.5726486467423122,0.20241832924823866,0.016311229236093076,-0.5726486467423122,0.20241832924823866
ENSG00000163312,HELQ,0.012181688771405828,-0.3013223316600264,0.6573447096417276,0.015056519294855148,0.3013223316600264,0.6573447096417283
ENSG00000163319,MRPS18C,0.26531305205519473,-0.564694788714355,0.08083912274256061,0.3925150932839321,0.564694788714355,0.08083912274256061
ENSG00000163322,ABRAXAS1,0.028699232868227287,0.6351612175900403,0.12927491562393922,0.018402412471489625,-0.6351612175900403,0.12927491562393922
ENSG00000138678,GPAT3,0.08320712838773811,2.832468192305663,1.2494479572647141e-16,0.011501507794681015,-2.832468192305663,1.2494479572647141e-16
ENSG00000163623,NKX6-1,0.0,-4.188313369830841,0.00013043259674879154,0.003555011500174132,4.188313369830841,0.0001304325967487913
ENSG00000163624,CDS1,0.11913278679832479,1.8078091598810735,2.054930875402229e-09,0.03387716841342408,-1.8078091598810735,2.054930875402229e-09
ENSG00000163625,WDFY3,0.029112171470647822,-0.4460700769195949,0.2885648895373301,0.039732481472534414,0.4460700769195949,0.2885648895373301
ENSG00000138639,ARHGAP24,0.006194079036308048,1.3508454412771913,0.05782085134336577,0.002300301558936203,-1.3508454412771913,0.05782085134336566
ENSG00000109339,MAPK10,0.0006194079036308047,0.3966491308903155,1.0,0.0004182366470793096,-0.3966491308903155,1.0
ENSG00000163629,PTPN13,0.004335855325415633,-1.1439192504723872,0.03404913961825581,0.009828561206363776,1.1439192504723872,0.03404913961825581
ENSG00000163633,C4orf36,0.0,-1.0183883683885284,0.6973682268498858,0.0002091183235396548,1.0183883683885284,0.6973682268498858
ENSG00000285458,AC093827.5,0.001651754409682146,-0.170391461833578,0.9645395990972263,0.0018820649118568935,0.170391461833578,0.9645395990972263
ENSG00000284968,AC093827.4,0.010529934361723682,0.009626007781069035,1.0,0.010455916176982742,-0.009626007781069035,1.0
ENSG00000172493,AFF1,0.06483136058002423,-0.013801098892876063,1.0,0.06545403526791196,0.013801098892876063,1.0
ENSG00000145332,KLHL8,0.05801787364008538,0.1496194300594933,0.779457427238675,0.052279580884913704,-0.1496194300594933,0.779457427238675
ENSG00000170509,HSD17B13,0.0006194079036308047,1.9816116316114716,0.5296625160745411,0.0,-1.9816116316114716,0.5296625160745411
ENSG00000198189,HSD17B11,0.1119063612559654,0.3351009883907694,0.41937604550805596,0.08866616918081364,-0.3351009883907694,0.41937604550808416
ENSG00000170502,NUDT9,0.04046798303721258,1.0958688108691517,0.0030682409298896673,0.018820649118568934,-1.0958688108691517,0.0030682409298896673
ENSG00000152583,SPARCL1,0.0,-1.0183883683885284,0.6973682268498858,0.0002091183235396548,1.0183883683885284,0.6973682268498858
ENSG00000249001,AC093895.1,0.000825877204841073,0.7185772257776772,0.8558699930881941,0.0004182366470793096,-0.7185772257776772,0.8558699930881941
ENSG00000118785,SPP1,0.00020646930121026824,-4.7997480819131875,0.0006096583206325735,0.01129238947114136,4.7997480819131875,0.0006096583206325735
ENSG00000118762,PKD2,0.02353750033797058,-0.4857812727285076,0.2837435184794389,0.03304069511926546,0.4857812727285076,0.2837435184794389
ENSG00000118777,ABCG2,0.018375767807713876,1.1880625090788985,0.005508898737375291,0.007946496294506883,-1.1880625090788985,0.005508898737375291
ENSG00000163644,PPM1K,0.04707500067594116,-1.5345356767163962,2.107837461707059e-07,0.13676338359493426,1.5345356767163962,2.107837461707059e-07
ENSG00000138642,HERC6,0.04253267604931526,1.697818665610881,1.4446416066239794e-06,0.012965336059458599,-1.697818665610881,1.4446416066239794e-06
ENSG00000138646,HERC5,0.04397796115778714,-2.71882808652962,3.5248015600886974e-17,0.2906744697201202,2.71882808652962,3.5248015600886974e-17
ENSG00000145337,PYURF,0.3200274168759158,-0.14477165524807867,0.7540262415113095,0.35382820342909593,0.14477165524807867,0.7540262415113101
ENSG00000285122,AC083829.2,0.00020646930121026824,-0.01838836838852842,1.0,0.0002091183235396548,0.01838836838852842,1.0
ENSG00000138641,HERC3,0.03179627238638131,-0.04604471129139398,1.0,0.032831576795725806,0.04604471129139398,1.0
ENSG00000177432,NAP1L5,0.000825877204841073,-2.6964602735011667,0.00011396064116557426,0.006482668029729299,2.6964602735011667,0.00011396064116557426
ENSG00000248019,FAM13A-AS1,0.000825877204841073,-0.8663852749434788,0.5193259187810206,0.0016729465883172385,0.8663852749434788,0.5193259187810206
ENSG00000138640,FAM13A,0.022711623133129508,0.1321713081868534,0.8558699930881941,0.02070271403042583,-0.1321713081868534,0.8558699930881941
ENSG00000180346,TIGD2,0.008878179952041534,0.31176023330380254,0.6973682268498858,0.007110023000348264,-0.31176023330380254,0.6973682268498858
ENSG00000270720,AC104785.1,0.00020646930121026824,-1.0183883683885284,0.6167028862467047,0.0006273549706189644,1.0183883683885284,0.6167028862467047
ENSG00000251095,AC097478.1,0.020646930121026825,4.639823114363266,6.850355556646809e-14,0.0006273549706189644,-4.639823114363266,6.850355556646809e-14
ENSG00000145335,SNCA,0.000825877204841073,-4.6271976110640525,2.772351796411778e-18,0.025303317148298234,4.6271976110640525,2.772351796411778e-18
ENSG00000274238,AC097478.2,0.000825877204841073,2.3035397264988333,0.36406125078768703,0.0,-2.3035397264988333,0.36406125078768703
ENSG00000277695,AC097478.4,0.0004129386024205365,1.5665741323326277,0.7315218227846199,0.0,-1.5665741323326277,0.7315218227846199
ENSG00000276542,AC097478.3,0.0004129386024205365,0.5665741323326277,1.0,0.0002091183235396548,-0.5665741323326277,1.0
ENSG00000184305,CCSER1,0.003922916722995097,2.303539726498834,0.013611272095798127,0.0006273549706189644,-2.303539726498834,0.013611272095798127
ENSG00000152208,GRID2,0.0006194079036308047,-0.8257432904461321,0.6973682268498858,0.0012547099412379289,0.8257432904461321,0.6973682268498858
ENSG00000172238,ATOH1,0.00020646930121026824,0.9816116316114716,1.0,0.0,-0.9816116316114716,1.0
ENSG00000163104,SMARCAD1,0.09002061532767695,-0.501927468706659,0.15460439009339635,0.12756217735918945,0.501927468706659,0.15460439009339635
ENSG00000163106,HPGDS,0.0,-1.0183883683885284,0.6973682268498858,0.0002091183235396548,1.0183883683885284,0.6973682268498858
ENSG00000163110,PDLIM5,0.22608388482524375,0.18179825856648701,0.6973682268498858,0.19928976233329104,-0.18179825856648701,0.6973682268498858
ENSG00000138696,BMPR1B,0.003097039518154024,-0.8257432904461321,0.25361413369353925,0.00564619473557068,0.8257432904461321,0.25361413369353913
ENSG00000182168,UNC5C,0.00020646930121026824,-2.1883133698308406,0.08006978089233246,0.0016729465883172385,2.1883133698308406,0.08006978089233246
ENSG00000271474,AC106881.1,0.0,-1.6033508691096845,0.4690590264775028,0.0004182366470793096,1.6033508691096845,0.4690590264775028
ENSG00000163114,PDHA2,0.0,-1.0183883683885284,0.6973682268498858,0.0002091183235396548,1.0183883683885284,0.6973682268498858
ENSG00000248510,LINC02267,0.0012388158072616094,-0.9114731644720173,0.39209671090458076,0.0025094198824758577,0.9114731644720173,0.39209671090458076
ENSG00000163116,STPG2,0.0,-1.6033508691096845,0.4637432404049002,0.0004182366470793096,1.6033508691096845,0.4637432404049002
ENSG00000214559,AC019077.1,0.0010323465060513412,-0.24078078972497607,0.9387292678456618,0.0012547099412379289,0.24078078972497607,0.9387292678456612
ENSG00000138698,RAP1GDS1,0.0650378298812345,0.20857678273774383,0.6951312313762302,0.05625282903216715,-0.20857678273774383,0.6951312313762302
ENSG00000168785,TSPAN5,0.06317960617034209,1.3982164260372762,2.2979834937017885e-05,0.02383948888352065,-1.3982164260372762,2.2979834937017885e-05
ENSG00000260641,AC114811.2,0.0010323465060513412,2.5665741323326277,0.24118912290200914,0.0,-2.5665741323326277,0.24118912290200914
ENSG00000151247,EIF4E,0.9047484779033955,-0.012120791187480634,1.0,0.912383245603514,0.012120791187480634,1.0
ENSG00000164024,METAP1,0.15712313822101415,-0.2178803876148967,0.6343258224475068,0.18276941477365832,0.2178803876148967,0.6343258224475068
ENSG00000272777,AC019131.2,0.0004129386024205365,0.5665741323326277,1.0,0.0002091183235396548,-0.5665741323326277,1.0
ENSG00000197894,ADH5,0.18850647200497492,-0.6001905282163562,0.06160003392418401,0.28586474827870817,0.6001905282163562,0.06160003392418399
ENSG00000246090,AP002026.1,0.000825877204841073,0.7185772257776772,0.8781961488461525,0.0004182366470793096,-0.7185772257776772,0.8781961488461525
ENSG00000198099,ADH4,0.000825877204841073,2.3035397264988333,0.29525480653683595,0.0,-2.3035397264988333,0.29525480653683595
ENSG00000172955,ADH6,0.0010323465060513412,2.5665741323326277,0.17927751749223464,0.0,-2.5665741323326277,0.17927751749223464
ENSG00000248144,ADH1C,0.0018582237108924144,3.3035397264988333,0.032168452624302665,0.0,-3.3035397264988333,0.032168452624302665
ENSG00000138813,C4orf17,0.00020646930121026824,0.9816116316114716,1.0,0.0,-0.9816116316114716,1.0
ENSG00000145331,TRMT10A,0.05079144809772599,0.6725910205034982,0.07051431943862788,0.03178598517802753,-0.6725910205034982,0.07051431943862788
ENSG00000138823,MTTP,0.0130075659762469,3.65968353672411,5.371119966145049e-09,0.0008364732941586192,-3.65968353672411,5.371119966145049e-09
ENSG00000248713,C4orf54,0.0006194079036308047,-0.34031646327589016,0.885634045146761,0.0008364732941586192,0.34031646327589016,0.885634045146761
ENSG00000070190,DAPP1,0.014659320385929046,3.344181710996181,9.97887214095182e-09,0.0012547099412379289,-3.344181710996181,9.97887214095182e-09
ENSG00000109270,LAMTOR3,0.07949068096595328,-0.42874634672750167,0.2540923579912732,0.10706858165230326,0.42874634672750167,0.254092357991273
ENSG00000164031,DNAJB14,0.06607017638728584,-0.44015173085568504,0.2486694377313933,0.08971176079851192,0.44015173085568504,0.2486694377313933
ENSG00000164032,H2AFZ,2.3993797493645275,-0.11233543967674042,0.8192226106350823,2.5936945668623386,0.11233543967674042,0.8192226106351991
ENSG00000245322,AC097460.1,0.0,-1.0183883683885284,0.6973682268498858,0.0002091183235396548,1.0183883683885284,0.6973682268498858
ENSG00000145358,DDIT4L,0.0,-3.1883133698308406,0.019429176429075736,0.0016729465883172385,3.1883133698308406,0.019429176429075736
ENSG00000138814,PPP3CA,0.339435531189681,0.2550321487300813,0.5409766359396474,0.2844009200139306,-0.2550321487300813,0.5409766359396474
ENSG00000254531,AP001816.1,0.0344803733021148,1.5159480592626604,5.607769082844423e-05,0.011919744441760326,-1.5159480592626604,5.607769082844423e-05
ENSG00000153064,BANK1,0.001651754409682146,0.5665741323326277,0.783657256730065,0.001045591617698274,-0.5665741323326277,0.783657256730065
ENSG00000138821,SLC39A8,0.010116995759303145,-1.305269516176689,0.0009041608646492856,0.025303317148298234,1.305269516176689,0.0009041608646492873
ENSG00000248161,AC098487.1,0.003097039518154024,-0.26631588183211363,0.8202961337686758,0.003764129823713787,0.26631588183211363,0.8202961337686754
ENSG00000260651,AF213884.3,0.0010323465060513412,-0.43342586766737234,0.7814793500443615,0.0014638282647775837,0.43342586766737234,0.7814793500443615
ENSG00000109320,NFKB1,0.12408805002737122,0.24368775442040258,0.5926344283773968,0.10476828009336707,-0.24368775442040258,0.5926344283773968
ENSG00000109323,MANBA,0.014246381783508509,-0.09855871707251129,0.9523397051107705,0.015265637618394803,0.09855871707251129,0.9523397051107705
ENSG00000109332,UBE2D3,0.6163108641126507,-0.385781906097446,0.281597468184969,0.8053146639512108,0.385781906097446,0.2815974681849696
ENSG00000246560,AC018797.2,0.01073640366293395,-0.07182762734998782,1.0,0.01129238947114136,0.07182762734998782,1.0
ENSG00000145354,CISD2,0.3367514302739475,-0.33677610557064197,0.3738476225995064,0.42534667007965793,0.33677610557064197,0.3738476225995067
ENSG00000164037,SLC9B1,0.000825877204841073,-0.5038151955587704,0.7495908233660207,0.0012547099412379289,0.5038151955587704,0.7495908233660207
